Pos: x: 1.25617 y: 1.02657 z: 2.29496 | UV: x:0.815614 y: 0.991205 | Normal: x:-1 y: 0 z: 0
Pos: x: 0.835112 y: 5.70363 z: 0.338168 | UV: x:0.416342 y: 0.513213 | Normal: x:0.517095 y: 0.850992 z: -0.091789
Pos: x: 0.968015 y: 5.57073 z: 0.347824 | UV: x:0.408514 y: 0.520655 | Normal: x:0.707803 y: 0.702219 z: -0.076834
Pos: x: 0.968015 y: 5.57073 z: 0.026566 | UV: x:0.427351 y: 0.53443 | Normal: x:0.707107 y: 0.707107 z: 0
Pos: x: 0.835112 y: 5.70363 z: 0.013012 | UV: x:0.435063 y: 0.52817 | Normal: x:0.43741 y: 0.893009 z: -0.105865
Pos: x: -0.044709 y: 5.74265 z: 6.58166 | UV: x:0.975488 y: 0.442143 | Normal: x:-0.597283 y: -0.159519 z: -0.786007
Pos: x: 0.199064 y: 5.09906 z: 6.50572 | UV: x:0.975403 y: 0.401096 | Normal: x:-0.618339 y: 0.106755 z: -0.778627
Pos: x: 0.180396 y: 5.10725 z: 6.52254 | UV: x:0.976541 y: 0.402192 | Normal: x:-0.801671 y: -0.047724 z: -0.595857
Pos: x: -0.061541 y: 5.74479 z: 6.59798 | UV: x:0.976746 y: 0.44261 | Normal: x:-0.812871 y: -0.243901 z: -0.528916
Pos: x: -0.023508 y: 5.74177 z: 6.57118 | UV: x:0.97422 y: 0.441678 | Normal: x:-0.318039 y: -0.059483 z: -0.94621
Pos: x: 0.215425 y: 5.10992 z: 6.49679 | UV: x:0.974107 y: 0.401221 | Normal: x:-0.287331 y: 0.160808 z: -0.944236
Pos: x: 0.199064 y: 5.09906 z: 6.50572 | UV: x:0.975403 y: 0.401096 | Normal: x:-0.618339 y: 0.106755 z: -0.778627
Pos: x: -0.044709 y: 5.74265 z: 6.58166 | UV: x:0.975488 y: 0.442143 | Normal: x:-0.597283 y: -0.159519 z: -0.786007
Pos: x: -0.061541 y: 5.74479 z: 6.59798 | UV: x:0.976746 y: 0.44261 | Normal: x:-0.812871 y: -0.243901 z: -0.528916
Pos: x: 0.180396 y: 5.10725 z: 6.52254 | UV: x:0.976541 y: 0.402192 | Normal: x:-0.801671 y: -0.047724 z: -0.595857
Pos: x: 0.168762 y: 5.11432 z: 6.54325 | UV: x:0.977606 y: 0.403207 | Normal: x:-0.943016 y: -0.221906 z: -0.247947
Pos: x: -0.072363 y: 5.74901 z: 6.6185 | UV: x:0.978003 y: 0.443089 | Normal: x:-0.931067 y: -0.298901 z: -0.209217
Pos: x: 0 y: 5.74063 z: 6.56757 | UV: x:0.972948 y: 0.441174 | Normal: x:-0.012048 y: 0.048375 z: -0.998757
Pos: x: 0.244662 y: 5.0937 z: 6.49138 | UV: x:0.972717 y: 0.399719 | Normal: x:-0.001556 y: 0.383194 z: -0.923667
Pos: x: 0.215425 y: 5.10992 z: 6.49679 | UV: x:0.974107 y: 0.401221 | Normal: x:-0.287331 y: 0.160808 z: -0.944236
Pos: x: -0.023508 y: 5.74177 z: 6.57118 | UV: x:0.97422 y: 0.441678 | Normal: x:-0.318039 y: -0.059483 z: -0.94621
Pos: x: -0.072363 y: 5.74901 z: 6.6185 | UV: x:0.978003 y: 0.443089 | Normal: x:-0.931067 y: -0.298901 z: -0.209217
Pos: x: 0.168762 y: 5.11432 z: 6.54325 | UV: x:0.977606 y: 0.403207 | Normal: x:-0.943016 y: -0.221906 z: -0.247947
Pos: x: 0.166164 y: 5.11771 z: 6.56555 | UV: x:0.978736 y: 0.403892 | Normal: x:-0.937028 y: -0.333838 z: 0.102617
Pos: x: -0.076072 y: 5.75526 z: 6.64114 | UV: x:0.979282 y: 0.44355 | Normal: x:-0.940528 y: -0.318167 z: 0.119063
Pos: x: 0.023508 y: 5.74099 z: 6.57119 | UV: x:0.971632 y: 0.440777 | Normal: x:0.279432 y: 0.145503 z: -0.949077
Pos: x: 0.272068 y: 5.08408 z: 6.49377 | UV: x:0.971256 y: 0.39874 | Normal: x:0.308721 y: 0.427623 z: -0.849605
Pos: x: 0.244662 y: 5.0937 z: 6.49138 | UV: x:0.972717 y: 0.399719 | Normal: x:-0.001556 y: 0.383194 z: -0.923667
Pos: x: 0 y: 5.74063 z: 6.56757 | UV: x:0.972948 y: 0.441174 | Normal: x:-0.012048 y: 0.048375 z: -0.998757
Pos: x: -0.076072 y: 5.75526 z: 6.64114 | UV: x:0.979282 y: 0.44355 | Normal: x:-0.940528 y: -0.318167 z: 0.119063
Pos: x: 0.166164 y: 5.11771 z: 6.56555 | UV: x:0.978736 y: 0.403892 | Normal: x:-0.937028 y: -0.333838 z: 0.102617
Pos: x: 0.172255 y: 5.11855 z: 6.58731 | UV: x:0.97998 y: 0.40426 | Normal: x:-0.834496 y: -0.39197 z: 0.387268
Pos: x: -0.072349 y: 5.76313 z: 6.66365 | UV: x:0.980604 y: 0.443962 | Normal: x:-0.862531 y: -0.304312 z: 0.404269
Pos: x: 2.0347 y: 1.79149 z: 3.01848 | UV: x:0.92927 y: 0.884761 | Normal: x:0.711472 y: 0.568508 z: 0.413045
Pos: x: 2.12119 y: 1.72064 z: 2.967 | UV: x:0.924589 y: 0.877257 | Normal: x:0.711472 y: 0.568508 z: 0.413045
Pos: x: 2.12119 y: 1.85024 z: 2.71265 | UV: x:0.936195 y: 0.869331 | Normal: x:0.711472 y: 0.668321 z: 0.217151
Pos: x: 2.0347 y: 1.93353 z: 2.73971 | UV: x:0.942529 y: 0.877748 | Normal: x:0.711472 y: 0.668321 z: 0.217151
Pos: x: 2.0347 y: 1.29149 z: 3.38175 | UV: x:0.905375 y: 0.893295 | Normal: x:0.711472 y: 0.21715 z: 0.668321
Pos: x: 2.12119 y: 1.26443 z: 3.29846 | UV: x:0.902195 y: 0.886376 | Normal: x:0.711472 y: 0.21715 z: 0.668321
Pos: x: 2.12119 y: 1.51878 z: 3.16886 | UV: x:0.913143 y: 0.882616 | Normal: x:0.711473 y: 0.413044 z: 0.568508
Pos: x: 2.0347 y: 1.57026 z: 3.23971 | UV: x:0.916966 y: 0.889708 | Normal: x:0.711473 y: 0.413045 z: 0.568508
Pos: x: 0.044714 y: 5.74273 z: 6.58167 | UV: x:0.970279 y: 0.440522 | Normal: x:0.531939 y: 0.224114 z: -0.816587
Pos: x: 0.293673 y: 5.08539 z: 6.50412 | UV: x:0.969831 y: 0.398604 | Normal: x:0.505889 y: 0.439182 z: -0.742426
Pos: x: 0.272068 y: 5.08408 z: 6.49377 | UV: x:0.971256 y: 0.39874 | Normal: x:0.308721 y: 0.427623 z: -0.849605
Pos: x: 0.023508 y: 5.74099 z: 6.57119 | UV: x:0.971632 y: 0.440777 | Normal: x:0.279432 y: 0.145503 z: -0.949077
Pos: x: -0.072349 y: 5.76313 z: 6.66365 | UV: x:0.980604 y: 0.443962 | Normal: x:-0.862531 y: -0.304312 z: 0.404269
Pos: x: 0.172255 y: 5.11855 z: 6.58731 | UV: x:0.97998 y: 0.40426 | Normal: x:-0.834496 y: -0.39197 z: 0.387268
Pos: x: 0.185546 y: 5.11826 z: 6.60698 | UV: x:0.981335 y: 0.404393 | Normal: x:-0.679441 y: -0.415399 z: 0.604817
Pos: x: -0.061555 y: 5.77007 z: 6.68402 | UV: x:0.981971 y: 0.444195 | Normal: x:-0.721111 y: -0.270099 z: 0.638001
Pos: x: 0.308688 y: 5.09411 z: 6.52085 | UV: x:0.968505 y: 0.399114 | Normal: x:0.70865 y: 0.41752 z: -0.568764
Pos: x: 0.293673 y: 5.08539 z: 6.50412 | UV: x:0.969831 y: 0.398604 | Normal: x:0.505889 y: 0.439182 z: -0.742426
Pos: x: 0.044714 y: 5.74273 z: 6.58167 | UV: x:0.970279 y: 0.440522 | Normal: x:0.531939 y: 0.224114 z: -0.816587
Pos: x: 0.061549 y: 5.74598 z: 6.5979 | UV: x:0.968903 y: 0.440448 | Normal: x:0.73474 y: 0.280471 z: -0.617652
Pos: x: 0.185546 y: 5.11826 z: 6.60698 | UV: x:0.981335 y: 0.404393 | Normal: x:-0.679441 y: -0.415399 z: 0.604817
Pos: x: 0.2042 y: 5.11855 z: 6.62265 | UV: x:0.982738 y: 0.404396 | Normal: x:-0.471727 y: -0.416652 z: 0.777094
Pos: x: -0.044736 y: 5.7759 z: 6.70022 | UV: x:0.983357 y: 0.444256 | Normal: x:-0.526054 y: -0.215923 z: 0.822584
Pos: x: -0.061555 y: 5.77007 z: 6.68402 | UV: x:0.981971 y: 0.444195 | Normal: x:-0.721111 y: -0.270099 z: 0.638001
Pos: x: 0.316986 y: 5.1059 z: 6.54205 | UV: x:0.967302 y: 0.400014 | Normal: x:0.878834 y: 0.362907 z: -0.309757
Pos: x: 0.308688 y: 5.09411 z: 6.52085 | UV: x:0.968505 y: 0.399114 | Normal: x:0.70865 y: 0.41752 z: -0.568764
Pos: x: 0.061549 y: 5.74598 z: 6.5979 | UV: x:0.968903 y: 0.440448 | Normal: x:0.73474 y: 0.280471 z: -0.617652
Pos: x: 0.072365 y: 5.75048 z: 6.61838 | UV: x:0.967529 y: 0.440561 | Normal: x:0.879698 y: 0.312151 z: -0.358739
Pos: x: 0.2042 y: 5.11855 z: 6.62265 | UV: x:0.982738 y: 0.404396 | Normal: x:-0.471727 y: -0.416652 z: 0.777094
Pos: x: 0.225031 y: 5.12311 z: 6.63311 | UV: x:0.984105 y: 0.404504 | Normal: x:-0.211551 y: -0.389956 z: 0.896203
Pos: x: -0.023508 y: 5.77996 z: 6.71054 | UV: x:0.984735 y: 0.444138 | Normal: x:-0.287068 y: -0.144272 z: 0.946983
Pos: x: -0.044736 y: 5.7759 z: 6.70022 | UV: x:0.983357 y: 0.444256 | Normal: x:-0.526054 y: -0.215923 z: 0.822584
Pos: x: 0.318321 y: 5.11768 z: 6.56555 | UV: x:0.9662 y: 0.401091 | Normal: x:0.960607 y: 0.27778 z: -0.008576
Pos: x: 0.316986 y: 5.1059 z: 6.54205 | UV: x:0.967302 y: 0.400014 | Normal: x:0.878834 y: 0.362907 z: -0.309757
Pos: x: 0.072365 y: 5.75048 z: 6.61838 | UV: x:0.967529 y: 0.440561 | Normal: x:0.879698 y: 0.312151 z: -0.358739
Pos: x: 0.076072 y: 5.75526 z: 6.64114 | UV: x:0.966175 y: 0.440821 | Normal: x:0.946126 y: 0.317434 z: -0.063892
Pos: x: 2.0347 y: 1.57026 z: 3.23971 | UV: x:0.916966 y: 0.889708 | Normal: x:0.711473 y: 0.413045 z: 0.568508
Pos: x: 2.12119 y: 1.51878 z: 3.16886 | UV: x:0.913143 y: 0.882616 | Normal: x:0.711473 y: 0.413044 z: 0.568508
Pos: x: 2.12119 y: 1.72064 z: 2.967 | UV: x:0.924589 y: 0.877257 | Normal: x:0.711472 y: 0.568508 z: 0.413045
Pos: x: 2.0347 y: 1.79149 z: 3.01848 | UV: x:0.92927 y: 0.884761 | Normal: x:0.711472 y: 0.568508 z: 0.413045
Pos: x: 1.25617 y: 0.889664 z: 2.34776 | UV: x:0.555816 y: 0.485636 | Normal: x:0 y: -0.809017 z: -0.587786
Pos: x: 0.968015 y: 0.889664 z: 2.34776 | UV: x:0.599619 y: 0.455056 | Normal: x:0 y: -0.809017 z: -0.587786
Pos: x: 0.968015 y: 0.920158 z: 2.31726 | UV: x:0.60379 y: 0.461031 | Normal: x:0 y: -0.587785 z: -0.809017
Pos: x: 1.25617 y: 0.920158 z: 2.31726 | UV: x:0.559987 y: 0.49161 | Normal: x:0 y: -0.587785 z: -0.809017
Pos: x: 1.25617 y: 0.908518 z: 2.3289 | UV: x:0.555816 y: 0.485636 | Normal: x:0 y: -0.707107 z: -0.707107
Pos: x: 0.225031 y: 5.12311 z: 6.63311 | UV: x:0.984105 y: 0.404504 | Normal: x:-0.211551 y: -0.389956 z: 0.896203
Pos: x: 0.244674 y: 5.13464 z: 6.63791 | UV: x:0.985398 y: 0.404895 | Normal: x:0.072519 y: -0.312112 z: 0.947274
Pos: x: -0 y: 5.78161 z: 6.71411 | UV: x:0.986074 y: 0.44384 | Normal: x:-0.011898 y: -0.05719 z: 0.998292
Pos: x: -0.023508 y: 5.77996 z: 6.71054 | UV: x:0.984735 y: 0.444138 | Normal: x:-0.287068 y: -0.144272 z: 0.946983
Pos: x: 0.313501 y: 5.12693 z: 6.58852 | UV: x:0.965141 y: 0.402098 | Normal: x:0.941222 y: 0.173023 z: 0.290109
Pos: x: 0.318321 y: 5.11768 z: 6.56555 | UV: x:0.9662 y: 0.401091 | Normal: x:0.960607 y: 0.27778 z: -0.008576
Pos: x: 0.076072 y: 5.75526 z: 6.64114 | UV: x:0.966175 y: 0.440821 | Normal: x:0.946126 y: 0.317434 z: -0.063892
Pos: x: 0.072346 y: 5.76169 z: 6.66378 | UV: x:0.964866 y: 0.441305 | Normal: x:0.923588 y: 0.290075 z: 0.250682
Pos: x: 1.25617 y: 0.870085 z: 2.38618 | UV: x:0.550466 y: 0.477972 | Normal: x:0 y: -0.951056 z: -0.309018
Pos: x: 0.968015 y: 0.870085 z: 2.38618 | UV: x:0.594268 y: 0.447392 | Normal: x:0 y: -0.951056 z: -0.309018
Pos: x: 0.968015 y: 0.889664 z: 2.34776 | UV: x:0.599619 y: 0.455056 | Normal: x:0 y: -0.809017 z: -0.587786
Pos: x: 1.25617 y: 0.889664 z: 2.34776 | UV: x:0.555816 y: 0.485636 | Normal: x:0 y: -0.809017 z: -0.587786
Pos: x: 1.25617 y: 0.883898 z: 2.35907 | UV: x:0.555816 y: 0.485636 | Normal: x:0 y: -0.891006 z: -0.453991
Pos: x: 1.25617 y: 0.920158 z: 2.31726 | UV: x:0.559987 y: 0.49161 | Normal: x:0 y: -0.587785 z: -0.809017
Pos: x: 0.968015 y: 0.920158 z: 2.31726 | UV: x:0.60379 y: 0.461031 | Normal: x:0 y: -0.587785 z: -0.809017
Pos: x: 0.968015 y: 0.958583 z: 2.29768 | UV: x:0.608235 y: 0.467399 | Normal: x:0 y: -0.309017 z: -0.951057
Pos: x: 1.25617 y: 0.958583 z: 2.29768 | UV: x:0.564433 y: 0.497978 | Normal: x:0 y: -0.309017 z: -0.951057
Pos: x: 1.25617 y: 0.942 z: 2.30613 | UV: x:0.564433 y: 0.497978 | Normal: x:-0 y: -0.453991 z: -0.891006
Pos: x: 0.303478 y: 5.13134 z: 6.60865 | UV: x:0.964054 y: 0.40284 | Normal: x:0.819361 y: 0.047657 z: 0.571294
Pos: x: 0.313501 y: 5.12693 z: 6.58852 | UV: x:0.965141 y: 0.402098 | Normal: x:0.941222 y: 0.173023 z: 0.290109
Pos: x: 0.072346 y: 5.76169 z: 6.66378 | UV: x:0.964866 y: 0.441305 | Normal: x:0.923588 y: 0.290075 z: 0.250682
Pos: x: 0.061546 y: 5.76889 z: 6.68412 | UV: x:0.963613 y: 0.441952 | Normal: x:0.796557 y: 0.229678 z: 0.559237
Pos: x: 0.244674 y: 5.13464 z: 6.63791 | UV: x:0.96044 y: 0.404382 | Normal: x:0.072519 y: -0.312112 z: 0.947274
Pos: x: 0.262446 y: 5.14887 z: 6.63608 | UV: x:0.961697 y: 0.404805 | Normal: x:0.311667 y: -0.14188 z: 0.939539
Pos: x: 0.023508 y: 5.78073 z: 6.7105 | UV: x:0.961174 y: 0.443347 | Normal: x:0.285088 y: 0.043033 z: 0.957535
Pos: x: -0 y: 5.78161 z: 6.71411 | UV: x:0.959875 y: 0.443819 | Normal: x:-0.011898 y: -0.05719 z: 0.998292
Pos: x: 0.288506 y: 5.13222 z: 6.62418 | UV: x:0.96293 y: 0.403372 | Normal: x:0.566149 y: -0.131554 z: 0.813737
Pos: x: 0.303478 y: 5.13134 z: 6.60865 | UV: x:0.964054 y: 0.40284 | Normal: x:0.819361 y: 0.047657 z: 0.571294
Pos: x: 0.061546 y: 5.76889 z: 6.68412 | UV: x:0.963613 y: 0.441952 | Normal: x:0.796557 y: 0.229678 z: 0.559237
Pos: x: 0.044731 y: 5.77582 z: 6.70018 | UV: x:0.962401 y: 0.442676 | Normal: x:0.569836 y: 0.141861 z: 0.809421
Pos: x: 0.262446 y: 5.14887 z: 6.63608 | UV: x:0.961697 y: 0.404805 | Normal: x:0.311667 y: -0.14188 z: 0.939539
Pos: x: 0.288506 y: 5.13222 z: 6.62418 | UV: x:0.96293 y: 0.403372 | Normal: x:0.566149 y: -0.131554 z: 0.813737
Pos: x: 0.044731 y: 5.77582 z: 6.70018 | UV: x:0.962401 y: 0.442676 | Normal: x:0.569836 y: 0.141861 z: 0.809421
Pos: x: 0.023508 y: 5.78073 z: 6.7105 | UV: x:0.961174 y: 0.443347 | Normal: x:0.285088 y: 0.043033 z: 0.957535
Pos: x: 1.25617 y: 0.863339 z: 2.42878 | UV: x:0.54582 y: 0.471318 | Normal: x:0 y: -1 z: 0
Pos: x: 0.968015 y: 0.863339 z: 2.42878 | UV: x:0.589623 y: 0.440738 | Normal: x:0 y: -1 z: 0
Pos: x: 0.968015 y: 0.870085 z: 2.38618 | UV: x:0.594268 y: 0.447392 | Normal: x:0 y: -0.951056 z: -0.309018
Pos: x: 1.25617 y: 0.870085 z: 2.38618 | UV: x:0.550466 y: 0.477972 | Normal: x:0 y: -0.951056 z: -0.309018
Pos: x: 1.25617 y: 0.868881 z: 2.39378 | UV: x:0.550466 y: 0.477972 | Normal: x:0 y: -0.987688 z: -0.156435
Pos: x: 1.25617 y: 0.958583 z: 2.29768 | UV: x:0.564433 y: 0.497978 | Normal: x:0 y: -0.309017 z: -0.951057
Pos: x: 0.968015 y: 0.958583 z: 2.29768 | UV: x:0.608235 y: 0.467399 | Normal: x:0 y: -0.309017 z: -0.951057
Pos: x: 0.968015 y: 1.00118 z: 2.29094 | UV: x:0.613069 y: 0.474324 | Normal: x:0 y: 0 z: -1
Pos: x: 1.25617 y: 1.00118 z: 2.29094 | UV: x:0.569267 y: 0.504903 | Normal: x:0 y: 0 z: -1
Pos: x: 1.25617 y: 0.982471 z: 2.2939 | UV: x:0.569267 y: 0.504903 | Normal: x:0 y: -0.156434 z: -0.987688
Pos: x: -0.132852 y: 6.098 z: 6.55861 | UV: x:0.975338 y: 0.463997 | Normal: x:-0.596498 y: -0.23122 z: -0.768588
Pos: x: -0.044709 y: 5.74265 z: 6.58166 | UV: x:0.975488 y: 0.442143 | Normal: x:-0.597283 y: -0.159519 z: -0.786007
Pos: x: -0.061541 y: 5.74479 z: 6.59798 | UV: x:0.976746 y: 0.44261 | Normal: x:-0.812871 y: -0.243901 z: -0.528916
Pos: x: -0.148208 y: 6.09959 z: 6.57505 | UV: x:0.976626 y: 0.464278 | Normal: x:-0.809588 y: -0.280196 z: -0.515808
Pos: x: -0.111859 y: 6.09552 z: 6.54818 | UV: x:0.974059 y: 0.463528 | Normal: x:-0.318655 y: -0.157179 z: -0.934748
Pos: x: -0.023508 y: 5.74177 z: 6.57118 | UV: x:0.97422 y: 0.441678 | Normal: x:-0.318039 y: -0.059483 z: -0.94621
Pos: x: -0.044709 y: 5.74265 z: 6.58166 | UV: x:0.975488 y: 0.442143 | Normal: x:-0.597283 y: -0.159519 z: -0.786007
Pos: x: -0.132852 y: 6.098 z: 6.55861 | UV: x:0.975338 y: 0.463997 | Normal: x:-0.596498 y: -0.23122 z: -0.768588
Pos: x: -0.148208 y: 6.09959 z: 6.57505 | UV: x:0.976626 y: 0.464278 | Normal: x:-0.809588 y: -0.280196 z: -0.515808
Pos: x: -0.061541 y: 5.74479 z: 6.59798 | UV: x:0.976746 y: 0.44261 | Normal: x:-0.812871 y: -0.243901 z: -0.528916
Pos: x: -0.072363 y: 5.74901 z: 6.6185 | UV: x:0.978003 y: 0.443089 | Normal: x:-0.931067 y: -0.298901 z: -0.209217
Pos: x: -0.157096 y: 6.10143 z: 6.59577 | UV: x:0.977955 y: 0.464432 | Normal: x:-0.930616 y: -0.298217 z: -0.21218
Pos: x: -0.086734 y: 6.09127 z: 6.54483 | UV: x:0.972754 y: 0.462848 | Normal: x:-0.012636 y: -0.067222 z: -0.997658
Pos: x: 0 y: 5.74063 z: 6.56757 | UV: x:0.972948 y: 0.441174 | Normal: x:-0.012048 y: 0.048375 z: -0.998757
Pos: x: -0.023508 y: 5.74177 z: 6.57118 | UV: x:0.97422 y: 0.441678 | Normal: x:-0.318039 y: -0.059483 z: -0.94621
Pos: x: -0.111859 y: 6.09552 z: 6.54818 | UV: x:0.974059 y: 0.463528 | Normal: x:-0.318655 y: -0.157179 z: -0.934748
Pos: x: 1.25617 y: 1.00118 z: 2.29094 | UV: x:0.569267 y: 0.504903 | Normal: x:0 y: 0 z: -1
Pos: x: 0.968015 y: 1.00118 z: 2.29094 | UV: x:0.613069 y: 0.474324 | Normal: x:0 y: 0 z: -1
Pos: x: 0.968015 y: 1.04377 z: 2.29768 | UV: x:0.618008 y: 0.481398 | Normal: x:0 y: 0.309014 z: -0.951057
Pos: x: 1.25617 y: 1.04377 z: 2.29768 | UV: x:0.574205 y: 0.511977 | Normal: x:0 y: 0.309014 z: -0.951057
Pos: x: 1.25617 y: 1.02657 z: 2.29496 | UV: x:0.574205 y: 0.511977 | Normal: x:0 y: 0.156434 z: -0.987688
Pos: x: -0.157096 y: 6.10143 z: 6.59577 | UV: x:0.977955 y: 0.464432 | Normal: x:-0.930616 y: -0.298217 z: -0.21218
Pos: x: -0.072363 y: 5.74901 z: 6.6185 | UV: x:0.978003 y: 0.443089 | Normal: x:-0.931067 y: -0.298901 z: -0.209217
Pos: x: -0.076072 y: 5.75526 z: 6.64114 | UV: x:0.979282 y: 0.44355 | Normal: x:-0.940528 y: -0.318167 z: 0.119063
Pos: x: -0.15917 y: 6.10447 z: 6.61868 | UV: x:0.979336 y: 0.464519 | Normal: x:-0.953237 y: -0.285854 z: 0.098121
Pos: x: -0.061242 y: 6.08829 z: 6.54872 | UV: x:0.971436 y: 0.462203 | Normal: x:0.285529 y: 0.02582 z: -0.958022
Pos: x: 0.023508 y: 5.74099 z: 6.57119 | UV: x:0.971632 y: 0.440777 | Normal: x:0.279432 y: 0.145503 z: -0.949077
Pos: x: 0 y: 5.74063 z: 6.56757 | UV: x:0.972948 y: 0.441174 | Normal: x:-0.012048 y: 0.048375 z: -0.998757
Pos: x: -0.086734 y: 6.09127 z: 6.54483 | UV: x:0.972754 y: 0.462848 | Normal: x:-0.012636 y: -0.067222 z: -0.997658
Pos: x: -0.15917 y: 6.10447 z: 6.61868 | UV: x:0.979336 y: 0.464519 | Normal: x:-0.953237 y: -0.285854 z: 0.098121
Pos: x: -0.076072 y: 5.75526 z: 6.64114 | UV: x:0.979282 y: 0.44355 | Normal: x:-0.940528 y: -0.318167 z: 0.119063
Pos: x: -0.072349 y: 5.76313 z: 6.66365 | UV: x:0.980604 y: 0.443962 | Normal: x:-0.862531 y: -0.304312 z: 0.404269
Pos: x: -0.154752 y: 6.10941 z: 6.6414 | UV: x:0.980749 y: 0.464597 | Normal: x:-0.888891 y: -0.249754 z: 0.384053
Pos: x: 1.25617 y: 1.51878 z: 1.69252 | UV: x:0.771367 y: 0.943147 | Normal: x:-1 y: 0 z: 0
Pos: x: 1.25617 y: 1.26443 z: 1.56292 | UV: x:0.783559 y: 0.943519 | Normal: x:-1 y: 0 z: 0
Pos: x: 1.25617 y: 1.02657 z: 2.29496 | UV: x:0.815614 y: 0.991205 | Normal: x:-1 y: 0 z: 0
Pos: x: 1.25617 y: 1.04377 z: 2.29768 | UV: x:0.815614 y: 0.991205 | Normal: x:-1 y: -0 z: 0
Pos: x: 1.25617 y: 1.06956 z: 2.31082 | UV: x:0.81087 y: 0.991551 | Normal: x:-1 y: -0 z: 0
Pos: x: 1.25617 y: 0.1147 z: 2.71265 | UV: x:0.855611 y: 0.945811 | Normal: x:-1 y: 0 z: 0
Pos: x: 1.25617 y: 0.244301 z: 2.967 | UV: x:0.865461 y: 0.945453 | Normal: x:-1 y: 0 z: 0
Pos: x: 1.25617 y: 0.885321 z: 2.50128 | UV: x:0.857788 y: 0.990585 | Normal: x:-1 y: 0 z: 0
Pos: x: 1.25617 y: 0.870085 z: 2.47137 | UV: x:0.853682 y: 0.990792 | Normal: x:-1 y: 0 z: 0
Pos: x: 1.25617 y: 0.869458 z: 2.46741 | UV: x:0.853682 y: 0.990792 | Normal: x:-1 y: 0 z: 0
Pos: x: -0.038342 y: 6.0878 z: 6.5594 | UV: x:0.970114 y: 0.461722 | Normal: x:0.549748 y: 0.11279 z: -0.827681
Pos: x: 0.044714 y: 5.74273 z: 6.58167 | UV: x:0.970279 y: 0.440522 | Normal: x:0.531939 y: 0.224114 z: -0.816587
Pos: x: 0.023508 y: 5.74099 z: 6.57119 | UV: x:0.971632 y: 0.440777 | Normal: x:0.279432 y: 0.145503 z: -0.949077
Pos: x: -0.061242 y: 6.08829 z: 6.54872 | UV: x:0.971436 y: 0.462203 | Normal: x:0.285529 y: 0.02582 z: -0.958022
Pos: x: -0.154752 y: 6.10941 z: 6.6414 | UV: x:0.980749 y: 0.464597 | Normal: x:-0.888891 y: -0.249754 z: 0.384053
Pos: x: -0.072349 y: 5.76313 z: 6.66365 | UV: x:0.980604 y: 0.443962 | Normal: x:-0.862531 y: -0.304312 z: 0.404269
Pos: x: -0.061555 y: 5.77007 z: 6.68402 | UV: x:0.981971 y: 0.444195 | Normal: x:-0.721111 y: -0.270099 z: 0.638001
Pos: x: -0.143787 y: 6.11478 z: 6.66184 | UV: x:0.982172 y: 0.464606 | Normal: x:-0.753239 y: -0.19018 z: 0.629652
Pos: x: -0.020686 y: 6.09069 z: 6.57574 | UV: x:0.968799 y: 0.461503 | Normal: x:0.761134 y: 0.188428 z: -0.620621
Pos: x: 0.061549 y: 5.74598 z: 6.5979 | UV: x:0.968903 y: 0.440448 | Normal: x:0.73474 y: 0.280471 z: -0.617652
Pos: x: 0.044714 y: 5.74273 z: 6.58167 | UV: x:0.970279 y: 0.440522 | Normal: x:0.531939 y: 0.224114 z: -0.816587
Pos: x: -0.038342 y: 6.0878 z: 6.5594 | UV: x:0.970114 y: 0.461722 | Normal: x:0.549748 y: 0.11279 z: -0.827681
Pos: x: 0.072365 y: 5.75048 z: 6.61838 | UV: x:0.967529 y: 0.440561 | Normal: x:0.879698 y: 0.312151 z: -0.358739
Pos: x: 0.061549 y: 5.74598 z: 6.5979 | UV: x:0.968903 y: 0.440448 | Normal: x:0.73474 y: 0.280471 z: -0.617652
Pos: x: -0.020686 y: 6.09069 z: 6.57574 | UV: x:0.968799 y: 0.461503 | Normal: x:0.761134 y: 0.188428 z: -0.620621
Pos: x: -0.010041 y: 6.09674 z: 6.59612 | UV: x:0.967496 y: 0.461568 | Normal: x:0.901451 y: 0.248558 z: -0.354409
Pos: x: -0.061555 y: 5.77007 z: 6.68402 | UV: x:0.981971 y: 0.444195 | Normal: x:-0.721111 y: -0.270099 z: 0.638001
Pos: x: -0.044736 y: 5.7759 z: 6.70022 | UV: x:0.983357 y: 0.444256 | Normal: x:-0.526054 y: -0.215923 z: 0.822584
Pos: x: -0.127784 y: 6.12096 z: 6.67794 | UV: x:0.983571 y: 0.464597 | Normal: x:-0.551435 y: -0.114255 z: 0.826357
Pos: x: -0.143787 y: 6.11478 z: 6.66184 | UV: x:0.982172 y: 0.464606 | Normal: x:-0.753239 y: -0.19018 z: 0.629652
Pos: x: 0.076072 y: 5.75526 z: 6.64114 | UV: x:0.966175 y: 0.440821 | Normal: x:0.946126 y: 0.317434 z: -0.063892
Pos: x: 0.072365 y: 5.75048 z: 6.61838 | UV: x:0.967529 y: 0.440561 | Normal: x:0.879698 y: 0.312151 z: -0.358739
Pos: x: -0.010041 y: 6.09674 z: 6.59612 | UV: x:0.967496 y: 0.461568 | Normal: x:0.901451 y: 0.248558 z: -0.354409
